9520,1046,11,8,2,179,1,1
9520,1046,11,4,2,68,1,1
9520,1046,11,4,2,54,1,1
9520,1046,11,4,2,179,1,1
9250,1046,13,6,1,179,1,1
9250,1046,13,6,1,68,1,1
9250,1046,13,6,1,273,1,1
9250,1046,13,8,1,179,1,1
9250,1046,13,8,1,68,1,1
9250,1046,13,8,1,273,1,1
9250,1046,11,6,1,179,1,1
9250,1046,11,6,1,68,1,1
9250,1046,11,6,1,273,1,1
9250,1046,11,8,1,179,1,1
9250,1046,11,8,1,68,1,1
9250,1046,11,8,1,273,1,1
9251,335,35,8,1,354,1,1
9251,335,35,8,1,353,1,1
9251,335,35,8,1,160,2,1
9251,335,35,8,1,278,1,1
9251,335,35,8,1,211,1,1
9251,335,35,8,1,94,1,1
9251,335,35,8,1,44,1,1
9251,335,35,8,1,277,1,1
9251,335,35,2,1,354,1,1
9251,335,35,2,1,353,1,1
9251,335,35,2,1,160,2,1
9251,335,35,2,1,278,1,1
9251,335,35,2,1,211,1,1
9251,335,35,2,1,94,1,1
9251,335,35,2,1,44,1,1
9251,335,35,2,1,277,1,1
9251,335,11,8,1,354,1,1
9251,335,11,8,1,353,1,1
9251,335,11,8,1,160,2,1
9251,335,11,8,1,278,1,1
9251,335,11,8,1,211,1,1
9251,335,11,8,1,94,1,1
9251,335,11,8,1,44,1,1
9251,335,11,8,1,277,1,1
9251,335,11,2,1,354,1,1
9251,335,11,2,1,353,1,1
9251,335,11,2,1,160,2,1
9251,335,11,2,1,278,1,1
9251,335,11,2,1,211,1,1
9251,335,11,2,1,94,1,1
9251,335,11,2,1,44,1,1
9251,335,11,2,1,277,1,1
9251,335,34,8,1,354,1,1
9251,335,34,8,1,353,1,1
9251,335,34,8,1,160,2,1
9251,335,34,8,1,278,1,1
9251,335,34,8,1,211,1,1
9251,335,34,8,1,94,1,1
9251,335,34,8,1,44,1,1
9251,335,34,8,1,277,1,1
9251,335,34,2,1,354,1,1
9251,335,34,2,1,353,1,1
9251,335,34,2,1,160,2,1
9251,335,34,2,1,278,1,1
9251,335,34,2,1,211,1,1
9251,335,34,2,1,94,1,1
9251,335,34,2,1,44,1,1
9251,335,34,2,1,277,1,1
3512,145,20,2,1,301,1,0
3512,145,20,2,1,134,1,0
3512,145,20,2,1,219,1,0
3512,145,35,2,1,301,1,0
3512,145,35,2,1,134,1,0
3512,145,35,2,1,219,1,0
3511,996,15,8,2,80,2,0
3517,519,34,2,2,232,4,0
3517,519,34,2,2,312,5,0
3517,519,34,2,2,315,2,0
3517,519,34,2,2,233,1,0
3517,519,34,2,2,235,1,0
3517,519,34,2,2,313,1,0
3517,519,35,2,2,232,4,0
3517,519,35,2,2,312,5,0
3517,519,35,2,2,315,2,0
3517,519,35,2,2,233,1,0
3517,519,35,2,2,235,1,0
3517,519,35,2,2,313,1,0
3515,266,35,2,1,220,1,0
3515,266,35,2,1,135,1,0
3515,266,35,2,1,301,1,0
3515,266,21,2,1,220,1,0
3515,266,21,2,1,135,1,0
3515,266,21,2,1,301,1,0
2688,978,11,2,1,35,1,1
2688,978,11,2,1,56,2,1
2688,978,11,2,1,150,1,1
2688,978,11,3,1,35,1,1
2688,978,11,3,1,56,2,1
2688,978,11,3,1,150,1,1
2688,978,11,8,1,35,1,1
2688,978,11,8,1,56,2,1
2688,978,11,8,1,150,1,1
2688,978,10,2,1,35,1,1
2688,978,10,2,1,56,2,1
2688,978,10,2,1,150,1,1
2688,978,10,3,1,35,1,1
2688,978,10,3,1,56,2,1
2688,978,10,3,1,150,1,1
2688,978,10,8,1,35,1,1
2688,978,10,8,1,56,2,1
2688,978,10,8,1,150,1,1
2688,978,54,2,1,35,1,1
2688,978,54,2,1,56,2,1
2688,978,54,2,1,150,1,1
2688,978,54,3,1,35,1,1
2688,978,54,3,1,56,2,1
2688,978,54,3,1,150,1,1
2688,978,54,8,1,35,1,1
2688,978,54,8,1,56,2,1
2688,978,54,8,1,150,1,1
2689,814,11,8,1,191,7,0
2689,814,11,8,1,70,12,0
2684,484,35,2,2,230,1,0
2684,484,35,2,2,312,3,0
2684,484,35,2,2,310,1,0
2684,484,35,2,2,232,2,0
2684,484,34,2,2,230,1,0
2684,484,34,2,2,312,3,0
2684,484,34,2,2,310,1,0
2684,484,34,2,2,232,2,0
2686,274,20,2,1,221,3,0
2686,274,20,2,1,134,2,0
2686,274,20,2,1,219,2,0
2686,274,20,2,1,301,3,0
2686,274,35,2,1,221,3,0
2686,274,35,2,1,134,2,0
2686,274,35,2,1,219,2,0
2686,274,35,2,1,301,3,0
2686,274,34,2,1,221,3,0
2686,274,34,2,1,134,2,0
2686,274,34,2,1,219,2,0
2686,274,34,2,1,301,3,0
2680,662,11,8,1,54,2,0
14626,856,23,7,2,75,2,1
14626,856,23,7,2,197,2,1
14626,856,23,7,2,306,2,1
14626,856,23,8,2,75,2,1
14626,856,23,8,2,197,2,1
14626,856,23,8,2,306,2,1
14626,856,11,7,2,75,2,1
14626,856,11,7,2,197,2,1
14626,856,11,7,2,306,2,1
14626,856,11,8,2,75,2,1
14626,856,11,8,2,197,2,1
14626,856,11,8,2,306,2,1
14622,480,34,2,2,310,32,0
14622,480,34,2,2,230,31,0
14622,480,34,2,2,308,29,0
14622,480,34,2,2,228,28,0
14622,480,35,2,2,310,32,0
14622,480,35,2,2,230,31,0
14622,480,35,2,2,308,29,0
14622,480,35,2,2,228,28,0
14629,468,34,2,2,312,12,0
14629,468,34,2,2,232,12,0
14629,468,35,2,2,312,12,0
14629,468,35,2,2,232,12,0
99,149,34,2,2,233,2,0
99,149,34,2,2,315,124,0
99,149,34,2,2,312,2,0
99,149,34,2,2,235,122,0
99,149,34,2,2,232,2,0
99,149,34,2,2,313,2,0
99,149,35,2,2,233,2,0
99,149,35,2,2,315,124,0
99,149,35,2,2,312,2,0
99,149,35,2,2,235,122,0
99,149,35,2,2,232,2,0
99,149,35,2,2,313,2,0
91,984,13,8,1,68,1,1
91,984,13,8,1,273,1,1
91,984,13,8,1,179,1,1
91,984,13,8,1,345,2,1
91,984,13,6,1,68,1,1
91,984,13,6,1,273,1,1
91,984,13,6,1,179,1,1
91,984,13,6,1,345,2,1
91,984,11,8,1,68,1,1
91,984,11,8,1,273,1,1
91,984,11,8,1,179,1,1
91,984,11,8,1,345,2,1
91,984,11,6,1,68,1,1
91,984,11,6,1,273,1,1
91,984,11,6,1,179,1,1
91,984,11,6,1,345,2,1
90,1111,11,8,1,68,1,1
93,1086,15,8,2,82,8,0
92,600,15,8,2,82,12,0
94,1111,11,8,1,68,1,2
94,1111,11,8,1,54,2,2
94,1111,11,8,1,170,9,2
13058,346,35,2,4,312,1,0
13052,613,11,8,1,82,40,0
13052,613,11,8,1,203,14,0
13052,613,15,8,1,82,40,0
13052,613,15,8,1,203,14,0
13053,460,35,2,2,312,5,0
13053,460,35,2,2,307,1,0
13053,460,35,2,2,232,2,0
13053,460,34,2,2,312,5,0
13053,460,34,2,2,307,1,0
13053,460,34,2,2,232,2,0
13056,837,23,6,1,170,1,0
13056,837,23,6,1,68,4,0
13056,837,23,6,1,273,1,0
13056,837,23,6,1,306,4,0
13056,837,23,6,1,54,1,0
13056,837,23,6,1,223,4,0
13056,837,23,6,1,345,1,0
13056,837,23,8,1,170,1,0
13056,837,23,8,1,68,4,0
13056,837,23,8,1,273,1,0
13056,837,23,8,1,306,4,0
13056,837,23,8,1,54,1,0
13056,837,23,8,1,223,4,0
13056,837,23,8,1,345,1,0
13056,837,23,7,1,170,1,0
13056,837,23,7,1,68,4,0
13056,837,23,7,1,273,1,0
13056,837,23,7,1,306,4,0
13056,837,23,7,1,54,1,0
13056,837,23,7,1,223,4,0
13056,837,23,7,1,345,1,0
13056,837,11,6,1,170,1,0
13056,837,11,6,1,68,4,0
13056,837,11,6,1,273,1,0
13056,837,11,6,1,306,4,0
13056,837,11,6,1,54,1,0
13056,837,11,6,1,223,4,0
13056,837,11,6,1,345,1,0
13056,837,11,8,1,170,1,0
13056,837,11,8,1,68,4,0
13056,837,11,8,1,273,1,0
13056,837,11,8,1,306,4,0
13056,837,11,8,1,54,1,0
13056,837,11,8,1,223,4,0
13056,837,11,8,1,345,1,0
13056,837,11,7,1,170,1,0
13056,837,11,7,1,68,4,0
13056,837,11,7,1,273,1,0
13056,837,11,7,1,306,4,0
13056,837,11,7,1,54,1,0
13056,837,11,7,1,223,4,0
13056,837,11,7,1,345,1,0
13056,837,13,6,1,170,1,0
13056,837,13,6,1,68,4,0
13056,837,13,6,1,273,1,0
13056,837,13,6,1,306,4,0
13056,837,13,6,1,54,1,0
13056,837,13,6,1,223,4,0
13056,837,13,6,1,345,1,0
13056,837,13,8,1,170,1,0
13056,837,13,8,1,68,4,0
13056,837,13,8,1,273,1,0
13056,837,13,8,1,306,4,0
13056,837,13,8,1,54,1,0
13056,837,13,8,1,223,4,0
13056,837,13,8,1,345,1,0
13056,837,13,7,1,170,1,0
13056,837,13,7,1,68,4,0
13056,837,13,7,1,273,1,0
13056,837,13,7,1,306,4,0
13056,837,13,7,1,54,1,0
13056,837,13,7,1,223,4,0
13056,837,13,7,1,345,1,0
17824,495,35,2,2,312,17,0
17824,495,35,2,2,232,9,0
17824,495,34,2,2,312,17,0
17824,495,34,2,2,232,9,0
17822,625,11,2,1,171,1,1
17822,625,11,2,1,55,1,1
17822,625,11,2,1,219,1,1
17822,625,11,2,1,134,1,1
17822,625,11,8,1,171,1,1
17822,625,11,8,1,55,1,1
17822,625,11,8,1,219,1,1
17822,625,11,8,1,134,1,1
17822,625,20,2,1,171,1,1
17822,625,20,2,1,55,1,1
17822,625,20,2,1,219,1,1
17822,625,20,2,1,134,1,1
17822,625,20,8,1,171,1,1
17822,625,20,8,1,55,1,1
17822,625,20,8,1,219,1,1
17822,625,20,8,1,134,1,1
17821,648,23,7,1,54,1,1
17821,648,23,7,1,345,1,1
17821,648,23,7,1,223,1,1
17821,648,23,7,1,306,2,1
17821,648,23,7,1,68,1,1
17821,648,23,8,1,54,1,1
17821,648,23,8,1,345,1,1
17821,648,23,8,1,223,1,1
17821,648,23,8,1,306,2,1
17821,648,23,8,1,68,1,1
17821,648,23,6,1,54,1,1
17821,648,23,6,1,345,1,1
17821,648,23,6,1,223,1,1
17821,648,23,6,1,306,2,1
17821,648,23,6,1,68,1,1
17821,648,11,7,1,54,1,1
17821,648,11,7,1,345,1,1
17821,648,11,7,1,223,1,1
17821,648,11,7,1,306,2,1
17821,648,11,7,1,68,1,1
17821,648,11,8,1,54,1,1
17821,648,11,8,1,345,1,1
17821,648,11,8,1,223,1,1
17821,648,11,8,1,306,2,1
17821,648,11,8,1,68,1,1
17821,648,11,6,1,54,1,1
17821,648,11,6,1,345,1,1
17821,648,11,6,1,223,1,1
17821,648,11,6,1,306,2,1
17821,648,11,6,1,68,1,1
17821,648,13,7,1,54,1,1
17821,648,13,7,1,345,1,1
17821,648,13,7,1,223,1,1
17821,648,13,7,1,306,2,1
17821,648,13,7,1,68,1,1
17821,648,13,8,1,54,1,1
17821,648,13,8,1,345,1,1
17821,648,13,8,1,223,1,1
17821,648,13,8,1,306,2,1
17821,648,13,8,1,68,1,1
17821,648,13,6,1,54,1,1
17821,648,13,6,1,345,1,1
17821,648,13,6,1,223,1,1
17821,648,13,6,1,306,2,1
17821,648,13,6,1,68,1,1
1177,704,15,8,2,203,11,2
1177,704,15,8,2,82,22,2
1172,344,34,2,2,232,4,0
1172,344,34,2,2,312,3,0
1172,344,35,2,2,232,4,0
1172,344,35,2,2,312,3,0
1171,696,11,8,1,170,3,1
1171,696,11,8,1,54,16,1
4523,246,34,2,2,227,1,0
4523,246,34,2,2,232,1,0
15367,962,15,8,2,203,10,1
15367,962,15,8,2,82,19,1
878,999,11,8,2,62,1,0
7188,124,34,2,2,235,2,0
7188,124,34,2,2,232,1,0
7188,124,34,2,2,312,1,0
7188,124,34,2,2,233,3,0
7188,124,34,2,2,313,4,0
7188,124,34,2,2,315,3,0
7188,124,35,2,2,235,2,0
7188,124,35,2,2,232,1,0
7188,124,35,2,2,312,1,0
7188,124,35,2,2,233,3,0
7188,124,35,2,2,313,4,0
7188,124,35,2,2,315,3,0
7180,1084,11,8,1,54,2,1
7180,1084,11,8,1,170,2,1
7180,1084,11,8,1,280,2,1
7180,1084,32,8,1,54,2,1
7180,1084,32,8,1,170,2,1
7180,1084,32,8,1,280,2,1
7182,126,35,2,2,315,1,0
7182,126,35,2,2,312,16,0
7182,126,35,2,2,235,3,0
7182,126,35,2,2,313,21,0
7182,126,35,2,2,233,23,0
7182,126,35,2,2,227,2,0
7182,126,35,2,2,307,5,0
7182,126,35,2,2,232,17,0
7182,126,34,2,2,315,1,0
7182,126,34,2,2,312,16,0
7182,126,34,2,2,235,3,0
7182,126,34,2,2,313,21,0
7182,126,34,2,2,233,23,0
7182,126,34,2,2,227,2,0
7182,126,34,2,2,307,5,0
7182,126,34,2,2,232,17,0
15264,881,13,6,1,273,2,1
15264,881,13,6,1,170,1,1
15264,881,13,6,1,54,1,1
15264,881,13,6,1,68,1,1
15264,881,13,8,1,273,2,1
15264,881,13,8,1,170,1,1
15264,881,13,8,1,54,1,1
15264,881,13,8,1,68,1,1
15264,881,11,6,1,273,2,1
15264,881,11,6,1,170,1,1
15264,881,11,6,1,54,1,1
15264,881,11,6,1,68,1,1
15264,881,11,8,1,273,2,1
15264,881,11,8,1,170,1,1
15264,881,11,8,1,54,1,1
15264,881,11,8,1,68,1,1
3432,909,13,8,1,273,1,1
3432,909,13,8,1,68,1,1
3432,909,13,6,1,273,1,1
3432,909,13,6,1,68,1,1
3432,909,11,8,1,273,1,1
3432,909,11,8,1,68,1,1
3432,909,11,6,1,273,1,1
3432,909,11,6,1,68,1,1
7187,812,11,8,1,167,5,0
7187,812,11,8,1,55,3,0
7187,812,11,8,1,171,5,0
7187,812,11,8,1,51,4,0
622,856,22,8,2,75,1,1
622,856,22,8,2,306,1,1
622,856,22,8,2,197,1,1
622,856,22,8,2,222,1,1
622,856,22,7,2,75,1,1
622,856,22,7,2,306,1,1
622,856,22,7,2,197,1,1
622,856,22,7,2,222,1,1
622,856,23,8,2,75,1,1
622,856,23,8,2,306,1,1
622,856,23,8,2,197,1,1
622,856,23,8,2,222,1,1
622,856,23,7,2,75,1,1
622,856,23,7,2,306,1,1
622,856,23,7,2,197,1,1
622,856,23,7,2,222,1,1
622,856,11,8,2,75,1,1
622,856,11,8,2,306,1,1
622,856,11,8,2,197,1,1
622,856,11,8,2,222,1,1
622,856,11,7,2,75,1,1
622,856,11,7,2,306,1,1
622,856,11,7,2,197,1,1
622,856,11,7,2,222,1,1
12832,476,34,2,2,233,24,0
12832,476,34,2,2,312,78,0
12832,476,34,2,2,232,79,0
12832,476,34,2,2,313,26,0
